tiempo,magnitud
1604.9351969999989,-4.516
1606.0031829999934,-4.52
1607.8412269999972,-4.65
1608.8697919999977,-4.622
1609.8820489999998,-4.917
1611.8895019999982,-4.805
1612.9187149999925,-4.633
1613.8433799999984,-4.684
1614.8834490000008,-4.632
1616.020138999993,-4.684
1617.0034719999967,-4.82
1621.888089999993,-4.775
1624.858610999996,-4.77
1626.9813429999995,-4.815
1627.9139240000004,-4.684
1628.8631019999957,-4.723
1629.895647999998,-4.771
1631.9749420000007,-4.704
1633.0226269999985,-4.66
1637.8221300000005,-4.821000000000001
1638.0584139999992,-4.854
1638.8250689999986,-4.569
1639.9947339999926,-4.762
1641.8277199999939,-4.824
1643.8462619999991,-4.742
1644.867072000001,-4.775
1645.9315509999942,-4.705
1646.9336229999972,-4.944
1655.0208910000001,-4.797
1655.9563999999955,-4.779
1660.8747109999968,-4.853
1670.8516089999976,-4.743
1673.0368399999934,-4.974
1675.061735999996,-4.632
1684.012649999997,-4.9319999999999995
1694.932928000002,-4.882
1697.9104979999975,-4.728
1702.8527429999958,-4.982
1706.7780319999947,-4.814
1709.9310419999965,-4.665
1715.7983559999993,-4.845
1718.838622999996,-4.7989999999999995
1721.953112999996,-3.8960000000000004
1726.9026159999994,-4.742
1729.8442250000007,-4.675
1733.9309949999952,-4.565
1741.8680669999958,-4.635
1745.9068289999996,-4.681
1753.7878009999986,-5.016
1757.789536999997,-4.817
1771.7884949999934,-4.916
1777.7911230000027,-4.662
1784.1640160000024,-4.832
1791.1522569999943,-4.93
1796.733355999997,-4.926
1809.7290739999953,-4.747
1816.0699539999987,-4.984
1819.0279399999927,-4.75
1824.087950999994,-5.011
1827.0024310000008,-5.206
1833.1350459999958,-4.9319999999999995
1836.0080439999947,-5.004
1838.1459370000011,-5.025
1846.026331000001,-5.011
1847.1791779999985,-4.9719999999999995
1851.9936919999964,-4.939
1855.9452079999974,-4.841
1857.1233219999995,-4.93
1858.9763539999985,-5.046
1861.138761999995,-4.751
1866.086666999996,-4.894
1878.080034999999,-4.984
1881.064050999994,-4.98
1890.9881019999957,-4.888
1894.0735179999974,-4.859
1896.0130559999961,-4.925
1897.9083449999962,-4.927
1899.035613,-4.894
1901.8555209999977,-4.99
1906.933818999998,-4.977
1908.059119999998,-4.87
1909.9279399999941,-4.765
1911.023957999998,-5.24
1912.889016000001,-5.119
1913.9536339999977,-4.757
1915.8632639999923,-4.933
1918.8281939999943,-4.89
1921.0342479999963,-4.894
1922.908494999996,-4.813
1924.8816199999928,-4.762
1943.841493,-4.952
1945.9147449999946,-4.774
1947.9764240000004,-4.834
1961.8424769999983,-4.72
1972.8324649999922,-5.018
1974.0274540000028,-4.937
1980.000242999995,-4.893
1984.839015999998,-5.01
1988.887788999993,-5.071000000000001
1995.0468059999985,-4.9510000000000005
2006.9464699999953,-5.024
2010.9885649999924,-5.002
2013.0426739999966,-4.921
2017.8315739999962,-5.052
2020.9138999999996,-5.066
2024.993610999998,-4.938
2033.7987149999972,-4.908
2037.7983099999983,-5.1610000000000005
2039.0204860000013,-5.06
2041.050774999996,-5.0
2042.9647339999938,-4.801
2045.7871869999944,-5.037
2050.9129749999993,-5.02
2055.7858909999995,-5.145
2057.8562729999976,-5.151
2060.924132,-5.257000000000001
2084.857766000001,-5.026
2092.920659999996,-5.112
2097.909189999991,-4.664
2117.715126999996,-4.999
2127.8233679999976,-4.946000000000001
2158.705485999999,-4.919
2171.1536110000015,-4.994
2177.109617999995,-4.97
2182.0754280000037,-5.002
2194.059328999996,-5.081
2204.9890280000036,-5.181
2210.1707289999977,-5.031000000000001
2224.1423959999956,-5.14
2232.929513999996,-5.183
2237.9899069999956,-5.153
2248.937453999999,-5.132999999999999
2250.1081479999993,-5.165
2259.1172919999954,-5.266
2261.884594999996,-5.063
2263.103992999997,-4.995
2265.989351999997,-5.23
2273.982302999997,-5.372000000000001
2276.0995489999987,-4.934
2278.893704000002,-5.122999999999999
2282.9585649999935,-5.17
2285.9949540000016,-5.2139999999999995
2287.9600809999974,-5.172999999999999
2288.000242999995,-5.181
2290.070311999996,-5.061
2294.954663999997,-4.898
2297.003611,-5.294
2313.049386999999,-5.152
2317.865254999997,-5.119
2323.9766669999954,-5.239
2332.7922220000037,-5.252999999999999
2343.958749999998,-5.257999999999999
2347.9214470000006,-5.306
2352.899108999998,-5.247999999999999
2356.9828009999983,-5.274
2364.7654509999993,-5.216
2370.0095019999935,-5.227
2381.0560879999975,-5.11
2390.9414809999944,-5.234
2400.0312730000005,-5.18
2404.007684999997,-5.169
2413.772060000003,-5.3420000000000005
2417.8902309999976,-5.081
2422.944073999999,-5.202000000000001
2425.937302999999,-5.255
2438.739883999995,-5.194
2453.935983999996,-5.091
2455.9397800000006,-5.167999999999999
2461.897036999995,-5.147
2462.9042249999984,-5.165
2465.8102079999953,-5.261
2468.801029999995,-5.223
2475.8142709999956,-5.2379999999999995
2478.8015860000014,-5.167000000000001
2481.792939999992,-5.235
2484.7791429999997,-5.1160000000000005
2489.739711000002,-5.417999999999999
2493.7845249999955,-5.0360000000000005
2502.745022999996,-5.103
2515.735311999997,-5.073
2527.192430999996,-5.045
2540.715763999993,-5.047
2559.128101999995,-5.069
2566.1398379999955,-4.92
2570.0800230000023,-5.184
2578.0679399999935,-5.144
2582.1797220000008,-5.127999999999999
2585.124432999997,-5.07
2588.1154279999973,-5.152
2591.0495489999957,-5.126
2597.984976999993,-5.251
2601.000936999997,-5.098
2607.989711000002,-4.9910000000000005
2610.1157749999984,-5.131
2612.0911229999983,-5.178
2616.9518979999993,-5.146
2620.068622999999,-5.06
2626.9307990000016,-5.269
2638.887858999995,-5.31
2640.0596989999976,-5.3
2644.996435000001,-5.251
2647.9023839999936,-5.239
2649.0466199999937,-5.239
2654.8804509999973,-5.244
2656.013089999993,-5.228
2660.7862379999933,-5.321000000000001
2664.9711689999967,-5.281000000000001
2668.003147999996,-5.276
2670.0379049999974,-5.32
2672.015277999999,-5.263
2681.993413999997,-5.35
2686.9668519999977,-5.3660000000000005
2689.8156369999997,-5.167999999999999
2690.9738999999972,-5.236000000000001
2707.9239119999984,-5.249
2717.8671179999947,-5.305
2722.847778000003,-5.289
